"","Revenue.AUD.","cluster"
"1506",86.32,3
"1507",119.93,3
"1508",99.91,3
"1509",81.77,3
"1510",0,3
"1511",154.46,3
"1512",198.96,1
"1513",107.63,3
"1514",54.49,3
"1515",90.82,3
"1516",134.6,3
"1517",133.59,3
"1518",94.82,3
"1519",95.41,3
"1520",454.31,1
"1521",90.86,3
"1522",72.68,3
"1523",138.15,3
"1524",45.45,3
"1525",105.14,3
"1526",365.83,1
"1527",54.5,3
"1528",70.64,3
"1529",116.17,3
"1530",136.31,3
"1531",88.86,3
"1532",395.45,1
"1533",245.39,1
"1534",77.18,3
"1535",79.55,3
"1536",54.99,3
"1537",154.55,3
"1538",81.82,3
"1539",108.36,3
"1540",81.77,3
"1541",102.7,3
"1542",135.55,3
"1543",144.54,3
"1544",190,1
"1545",136.35,3
"1546",109.05,3
"1547",39.55,3
"1548",54.5,3
"1549",319.96,1
"1550",228.62,1
"1551",181.28,1
"1552",63.6,3
"1553",112.73,3
"1554",68.18,3
"1555",35.6,3
"1556",283.27,1
"1557",154.5,3
"1558",81.77,3
"1559",154.5,3
"1560",39.24,3
"1561",54.5,3
"1562",211.56,1
"1563",72,3
"1564",94.48,3
"1565",45.45,3
"1566",218.08,1
"1567",35.96,3
"1568",89.73,3
"1569",69.54,3
"1570",144.45,3
"1571",176.24,3
"1572",65.38,3
"1573",204.42,1
"1574",104.48,3
"1575",34.73,3
"1576",81.77,3
"1577",72.68,3
"1578",50.86,3
"1579",94.47,3
"1580",21.99,3
"1581",77.19,3
"1582",138.31,3
"1583",181.36,1
"1584",81.77,3
"1585",163.59,3
"1586",217.27,1
"1587",94.55,3
"1588",42.92,3
"1589",107.28,3
"1590",90.86,3
"1591",121.46,3
"1592",96.26,3
"1593",354.22,1
"1594",204.42,1
"1595",570.64,2
"1596",695.2,2
"1597",35.42,3
"1598",181.82,1
"1599",181.82,1
"1600",218.18,1
"1601",21.78,3
"1602",94.99,3
"1603",650,2
"1604",136.36,3
"1605",153.64,3
"1606",73.64,3
"1607",240.72,1
"1608",109.02,3
"1609",99.91,3
"1610",72.67,3
"1611",57.24,3
"1612",146.36,3
"1613",54.5,3
"1614",618.96,2
"1615",59.52,3
"1616",88.18,3
"1617",54.5,3
"1618",45.45,3
"1619",199.84,1
"1620",485.38,1
"1621",179.55,1
"1622",58.09,3
"1623",609.38,2
"1624",172.63,3
"1625",208.18,1
"1626",163.59,3
"1627",99.97,3
"1628",204.41,1
"1629",47.2,3
"1630",109.09,3
"1631",90.82,3
"1632",172.72,3
"1633",148.13,3
"1634",136.36,3
"1635",113.59,3
"1636",99.99,3
"1637",290.82,1
"1638",307.21,1
"1639",63.59,3
"1640",95.44,3
"1641",64.23,3
"1642",90.86,3
"1643",277.17,1
"1644",109.05,3
"1645",72.68,3
"1646",168.11,3
"1647",81.76,3
"1648",144.41,3
"1649",118.18,3
"1650",127.24,3
"1651",72.72,3
"1652",72.68,3
"1653",98.57,3
"1654",181.09,1
"1655",163.59,3
"1656",44.23,3
"1657",99.49,3
"1658",154.55,3
"1659",63.59,3
"1660",54.46,3
"1661",127.26,3
"1662",63.59,3
"1663",327.27,1
"1664",245.35,1
"1665",61.36,3
"1666",46.35,3
"1667",136.32,3
"1668",113.18,3
"1669",90.91,3
"1670",104.04,3
"1671",118.18,3
"1672",109.09,3
"1673",104.5,3
"1674",181.04,1
"1675",254.5,1
"1676",331.77,1
"1677",181.8,1
"1678",353.5,1
"1679",90.86,3
"1680",77.14,3
"1681",81.77,3
"1682",104.92,3
"1683",151.41,3
"1684",77.25,3
"1685",65.42,3
"1686",90.91,3
"1687",81.82,3
"1688",81.73,3
"1689",72.68,3
"1690",18.36,3
"1691",45.45,3
"1692",318.09,1
"1693",260.85,1
"1694",122.73,3
"1695",165.82,3
"1696",63.59,3
"1697",168.04,3
"1698",35.56,3
"1699",86.3,3
"1700",81.75,3
"1701",123.6,3
"1702",101.75,3
"1703",90.61,3
"1704",144.69,3
"1705",112.68,3
"1706",127.27,3
"1707",97.24,3
"1708",163.64,3
"1709",181.82,1
"1710",72.64,3
"1711",81.77,3
"1712",62.37,3
"1713",248.08,1
"1714",195.3,1
"1715",238.97,1
"1716",124.55,3
"1717",25.35,3
"1718",3691.5,2
"1719",153.83,3
"1720",227.18,1
"1721",163.59,3
"1722",199.94,1
"1723",37.08,3
"1724",208.18,1
"1725",90.91,3
"1726",167.61,3
"1727",248.35,1
"1728",77.23,3
"1729",77.23,3
"1730",0,3
"1731",1.24,3
"1732",220.09,1
"1733",19.69,3
"1734",57.23,3
"1735",90.86,3
"1736",303.05,1
"1737",127.27,3
"1738",90.91,3
"1739",0,3
"1740",44.23,3
"1741",89.5,3
"1742",136.35,3
"1743",50.89,3
"1744",113.64,3
"1745",63.63,3
"1746",154.46,3
"1747",144.5,3
"1748",104.55,3
"1749",122.1,3
"1750",144.27,3
"1751",218.09,1
"1752",109.09,3
"1753",144.38,3
"1754",81,3
"1755",99.09,3
"1756",72.72,3
"1757",61.82,3
"1758",172.68,3
"1759",77.23,3
"1760",140.4,3
"1761",72.72,3
"1762",90.91,3
"1763",221.63,1
"1764",90.86,3
"1765",4.17,3
"1766",86.51,3
"1767",71.82,3
"1768",90.82,3
"1769",146.05,3
"1770",181.77,1
"1771",154.5,3
"1772",200,1
"1773",63.59,3
"1774",163.58,3
"1775",125.45,3
"1776",90.82,3
"1777",90.74,3
"1778",545.45,2
"1779",90.82,3
"1780",50.91,3
"1781",127.27,3
"1782",86.36,3
"1783",182.3,1
"1784",127.25,3
"1785",95.39,3
"1786",82.5,3
"1787",65.45,3
"1788",52.18,3
"1789",42.24,3
"1790",319.88,1
"1791",44.26,3
"1792",72.72,3
"1793",87.27,3
"1794",59.05,3
"1795",63.52,3
"1796",31.08,3
"1797",61.78,3
"1798",124.55,3
"1799",109.09,3
"1800",40.14,3
"1801",213.17,1
"1802",63.59,3
"1803",72.69,3
"1804",81.81,3
"1805",535.45,2
"1806",139.92,3
"1807",63.64,3
"1808",72.68,3
"1809",81.77,3
"1810",21.96,3
"1811",59.09,3
"1812",63.59,3
"1813",90,3
"1814",17.02,3
"1815",166.57,3
"1816",171.74,3
"1817",72.72,3
"1818",60,3
"1819",140,3
"1820",189.18,1
"1821",65.45,3
"1822",99.95,3
"1823",1502.36,2
"1824",90.91,3
"1825",63.64,3
"1826",195.64,1
"1827",54.45,3
"1828",49.95,3
"1829",127.18,3
"1830",202.7,1
"1831",244.77,1
"1832",79.04,3
"1833",109.09,3
"1834",54.46,3
"1835",53.16,3
"1836",159.08,3
"1837",253.64,1
"1838",118.14,3
"1839",188.05,1
"1840",95.41,3
"1841",172.63,3
"1842",72.68,3
"1843",254.45,1
"1844",189.05,1
"1845",72.72,3
"1846",44.69,3
"1847",134.87,3
"1848",90.91,3
"1849",118.16,3
"1850",304.42,1
"1851",63.64,3
"1852",72.7,3
"1853",357.98,1
"1854",54.5,3
"1855",137.46,3
"1856",49.96,3
"1857",72.68,3
"1858",21.96,3
"1859",58.14,3
"1860",95.42,3
"1861",149.91,3
"1862",418.11,1
"1863",90.86,3
"1864",98.18,3
"1865",44.69,3
"1866",72.68,3
"1867",35.42,3
"1868",40.14,3
"1869",144.45,3
"1870",108.18,3
"1871",35.63,3
"1872",35.6,3
"1873",90,3
"1874",127.27,3
"1875",317.27,1
"1876",71.96,3
"1877",110.87,3
"1878",154.05,3
"1879",145.45,3
"1880",31.06,3
"1881",45.45,3
"1882",95.36,3
"1883",95.43,3
"1884",26.35,3
"1885",127.19,3
"1886",0,3
"1887",166.78,3
"1888",262.71,1
"1889",218.08,1
"1890",65.42,3
"1891",246.5,1
"1892",168.16,3
"1893",168.14,3
"1894",243.53,1
"1895",127.28,3
"1896",272.68,1
"1897",94.51,3
"1898",90,3
"1899",227.27,1
"1900",90.86,3
"1901",40.19,3
"1902",63.59,3
"1903",100,3
"1904",81.79,3
"1905",90.84,3
"1906",100,3
"1907",61.35,3
"1908",92.36,3
"1909",229.01,1
"1910",136.35,3
"1911",221.93,1
"1912",29.23,3
"1913",39.99,3
"1914",253.65,1
"1915",30.87,3
"1916",1505.21,2
"1917",71.28,3
"1918",15.42,3
"1919",90.91,3
"1920",90.91,3
"1921",81.77,3
"1922",136.27,3
"1923",90.86,3
"1924",50.83,3
"1925",0,3
"1926",162.8,3
"1927",272.72,1
"1928",0,3
"1929",59.15,3
"1930",127.23,3
"1931",63.59,3
"1932",216.14,1
"1933",413.08,1
"1934",181.82,1
"1935",100.36,3
"1936",76.82,3
"1937",65.41,3
"1938",31.08,3
"1939",89.98,3
"1940",63.59,3
"1941",55.28,3
"1942",0,3
"1943",201.35,1
"1944",82.27,3
"1945",114.81,3
"1946",59.05,3
"1947",63.59,3
"1948",136.36,3
"1949",100.91,3
"1950",68.18,3
"1951",44.69,3
"1952",327.27,1
"1953",31.05,3
"1954",352.04,1
"1955",121.71,3
"1956",54.5,3
"1957",130.75,3
"1958",140.81,3
"1959",172.64,3
"1960",168.09,3
"1961",118.09,3
"1962",35.46,3
"1963",81.77,3
"1964",105.12,3
"1965",63.55,3
"1966",154.45,3
"1967",136.27,3
"1968",57.27,3
"1969",81.78,3
"1970",0,3
"1971",65.24,3
"1972",471.71,1
"1973",63.64,3
"1974",236.28,1
"1975",109.05,3
"1976",403.53,1
"1977",108.08,3
"1978",172.64,3
"1979",608.84,2
"1980",124.91,3
"1981",184.04,1
"1982",72.72,3
"1983",159.09,3
"1984",90,3
"1985",377.19,1
"1986",154.5,3
"1987",118.14,3
"1988",109.09,3
"1989",101.74,3
"1990",39.99,3
"1991",26.51,3
"1992",232,1
"1993",90.86,3
"1994",90.86,3
"1995",42.7,3
"1996",7.93,3
"1997",129.01,3
"1998",202.81,1
"1999",221.85,1
"2000",350.44,1
"2001",168.04,3
"2002",127.18,3
"2003",109.09,3
"2004",120.87,3
"2005",81.77,3
"2006",35.64,3
"2007",127.27,3
"2008",124.55,3
"2009",163.59,3
"2010",44.69,3
"2011",149.05,3
"2012",80.91,3
"2013",154.5,3
"2014",72.68,3
"2015",90,3
"2016",90,3
"2017",86.27,3
"2018",165.8,3
"2019",68.16,3
"2020",59.07,3
"2021",90.86,3
"2022",188.04,1
"2023",133.64,3
"2024",51.09,3
"2025",199.9,1
"2026",84.16,3
"2027",175.09,3
"2028",122.63,3
"2029",156.29,3
"2030",144.55,3
"2031",72.59,3
"2032",26.51,3
"2033",21.96,3
"2034",76.36,3
"2035",166.55,3
"2036",65.45,3
"2037",87.2,3
"2038",140.82,3
"2039",91.57,3
"2040",97.26,3
"2041",59.05,3
"2042",127.27,3
"2043",404.09,1
"2044",190.82,1
"2045",163.59,3
"2046",526.27,2
"2047",110.86,3
"2048",82.63,3
"2049",227.18,1
"2050",286.38,1
"2051",26.51,3
"2052",95.39,3
"2053",111.09,3
"2054",113.18,3
"2055",20.88,3
"2056",72.64,3
"2057",90.86,3
"2058",176.82,3
"2059",181.81,1
"2060",171.82,3
"2061",172.67,3
"2062",253.64,1
"2063",100.79,3
"2064",19.73,3
"2065",72.64,3
"2066",227.23,1
"2067",87.27,3
"2068",209.04,1
"2069",592.48,2
"2070",110.91,3
"2071",59,3
"2072",37.7,3
"2073",126.27,3
"2074",236.22,1
"2075",90.91,3
"2076",127.23,3
"2077",229.09,1
"2078",44.72,3
"2079",72.64,3
"2080",109.09,3
"2081",81.82,3
"2082",109.09,3
"2083",52.27,3
"2084",90.91,3
"2085",72.68,3
"2086",90.86,3
"2087",121.79,3
"2088",313.64,1
"2089",80.91,3
"2090",148.04,3
"2091",108.37,3
"2092",180,1
"2093",135.45,3
"2094",109.05,3
"2095",54.54,3
"2096",100,3
"2097",113.18,3
"2098",78.11,3
"2099",90.91,3
"2100",97.27,3
"2101",67.23,3
"2102",417.9,1
"2103",59,3
"2104",76.3,3
"2105",122.72,3
"2106",73.59,3
"2107",17.42,3
"2108",63.63,3
"2109",130.84,3
"2110",109.02,3
"2111",271.69,1
"2112",21.96,3
"2113",109.05,3
"2114",117.37,3
"2115",50,3
"2116",50,3
"2117",181.82,1
"2118",72.66,3
"2119",85.36,3
"2120",95.45,3
"2121",145.45,3
"2122",0,3
"2123",72.73,3
"2124",81.01,3
"2125",90.86,3
"2126",142.64,3
"2127",72.71,3
"2128",189.72,1
"2129",339.29,1
"2130",199.07,1
"2131",80.91,3
"2132",39.96,3
"2133",153.69,3
"2134",131.8,3
"2135",104.48,3
"2136",146.82,3
"2137",211.14,1
"2138",98.18,3
"2139",102,3
"2140",254.41,1
"2141",298.15,1
"2142",325.09,1
"2143",145.42,3
"2144",13.5,3
"2145",59.05,3
"2146",92.68,3
"2147",61.78,3
"2148",101.09,3
"2149",172.63,3
"2150",228.08,1
"2151",258.11,1
"2152",579.86,2
"2153",318,1
"2154",63.58,3
"2155",149.92,3
"2156",59.97,3
"2157",910.42,2
"2158",72.73,3
"2159",58.14,3
"2160",81.36,3
"2161",81.82,3
"2162",123.57,3
"2163",145.41,3
"2164",142.63,3
"2165",118.09,3
"2166",59.05,3
"2167",450,1
"2168",212.85,1
"2169",207.73,1
"2170",90.86,3
"2171",113.59,3
"2172",163.64,3
"2173",117.27,3
"2174",72.64,3
"2175",127.27,3
"2176",54.53,3
"2177",26.51,3
"2178",54.5,3
"2179",52.94,3
"2180",247.23,1
"2181",257.16,1
"2182",185.28,1
"2183",312.65,1
"2184",472.4,1
"2185",202.24,1
"2186",147.23,3
"2187",127.18,3
"2188",51.93,3
"2189",9.96,3
"2190",90.86,3
"2191",127.27,3
"2192",90.86,3
"2193",0,3
"2194",80.34,3
"2195",190.9,1
"2196",42.7,3
"2197",44.08,3
"2198",81.77,3
"2199",90.9,3
"2200",190.64,1
"2201",26.51,3
"2202",72.68,3
"2203",90.86,3
"2204",31.83,3
"2205",227.23,1
"2206",154.5,3
"2207",125.44,3
"2208",136.35,3
"2209",129.48,3
"2210",40,3
"2211",21.78,3
"2212",96.35,3
"2213",90.89,3
"2214",90.89,3
"2215",81.37,3
"2216",90.85,3
"2217",59,3
"2218",58.64,3
"2219",195.45,1
"2220",127.27,3
"2221",254.45,1
"2222",59,3
"2223",296.16,1
"2224",10.64,3
"2225",157.74,3
"2226",102.24,3
"2227",130,3
"2228",44.69,3
"2229",199.9,1
"2230",136.28,3
"2231",221.72,1
"2232",338.02,1
"2233",198.18,1
"2234",81.82,3
"2235",252.68,1
"2236",63.64,3
"2237",458.03,1
"2238",168.14,3
"2239",172.72,3
"2240",120.46,3
"2241",81.82,3
"2242",100,3
"2243",63.59,3
"2244",1544.06,2
"2245",70.45,3
"2246",87.24,3
"2247",154.5,3
"2248",63.57,3
"2249",154.48,3
"2250",203.42,1
"2251",65.91,3
"2252",35.6,3
"2253",432.37,1
"2254",226.78,1
"2255",239.27,1
"2256",688.91,2
"2257",163.54,3
"2258",26.53,3
"2259",127.27,3
"2260",0,3
"2261",77.25,3
"2262",120.82,3
"2263",100,3
"2264",45.45,3
"2265",69.55,3
"2266",72.68,3
"2267",72.68,3
"2268",1.23,3
"2269",123.55,3
"2270",118.17,3
"2271",109.05,3
"2272",196.22,1
"2273",112.25,3
"2274",109.05,3
"2275",254.5,1
"2276",162.6,3
"2277",86.27,3
"2278",72.68,3
"2279",0,3
"2280",0,3
"2281",80.86,3
"2282",85.8,3
"2283",25.75,3
"2284",131.82,3
"2285",99.91,3
"2286",118.18,3
"2287",310,1
"2288",63.57,3
"2289",43.62,3
"2290",118.14,3
"2291",225.34,1
"2292",370.72,1
"2293",54.46,3
"2294",168.09,3
"2295",11.97,3
"2296",127.18,3
"2297",90.82,3
"2298",249,1
"2299",453.64,1
"2300",236.27,1
"2301",136.27,3
"2302",0,3
"2303",108.11,3
"2304",130.71,3
"2305",550.6,2
"2306",358.99,1
"2307",144.95,3
"2308",326.32,1
"2309",90.9,3
"2310",127.26,3
"2311",49.91,3
"2312",58.1,3
"2313",66.32,3
"2314",163.59,3
"2315",104.48,3
"2316",63.59,3
"2317",119.97,3
"2318",154.5,3
"2319",118.14,3
"2320",99.95,3
"2321",256.32,1
"2322",103.28,3
"2323",44.23,3
"2324",318.08,1
"2325",171.82,3
"2326",0,3
"2327",0,3
"2328",49.98,3
"2329",54.5,3
"2330",73.46,3
"2331",64.64,3
"2332",118.18,3
"2333",90.86,3
"2334",90.91,3
"2335",84.5,3
"2336",99.91,3
"2337",72.66,3
"2338",163.59,3
"2339",89.05,3
"2340",58.14,3
"2341",190.77,1
"2342",243.96,1
"2343",330.37,1
"2344",118.09,3
"2345",222.56,1
"2346",45.45,3
"2347",117.14,3
"2348",35.63,3
"2349",63.6,3
"2350",113.72,3
"2351",226.36,1
"2352",144.23,3
"2353",254.55,1
"2354",177.27,1
"2355",104.26,3
"2356",209.05,1
"2357",54.5,3
"2358",63.64,3
"2359",279,1
"2360",96.32,3
"2361",109.08,3
"2362",127.18,3
"2363",92.73,3
"2364",63.6,3
"2365",56.34,3
"2366",108.59,3
"2367",83.56,3
"2368",88.97,3
"2369",118.18,3
"2370",35.64,3
"2371",181.78,1
"2372",22.43,3
"2373",43.83,3
"2374",63.59,3
"2375",56.76,3
"2376",97.59,3
"2377",127.22,3
"2378",576.12,2
"2379",114.46,3
"2380",274.89,1
"2381",181.77,1
"2382",76.48,3
"2383",154.45,3
"2384",86.36,3
"2385",199.94,1
"2386",14.69,3
"2387",107.65,3
"2388",170.91,3
"2389",251.68,1
"2390",90.82,3
"2391",149.07,3
"2392",345.27,1
"2393",158.09,3
"2394",136.36,3
"2395",91.74,3
"2396",399.87,1
"2397",0,3
"2398",63.55,3
"2399",35.6,3
"2400",54.95,3
"2401",54.55,3
"2402",254.55,1
"2403",35.6,3
"2404",42.28,3
"2405",30.41,3
"2406",239.05,1
"2407",163.64,3
"2408",136.36,3
"2409",49.98,3
"2410",49.98,3
"2411",111.71,3
"2412",153.32,3
"2413",119.85,3
"2414",199.86,1
"2415",26.51,3
"2416",249.82,1
"2417",198.5,1
"2418",113.64,3
"2419",135.45,3
"2420",67.15,3
"2421",134.09,3
"2422",116.72,3
"2423",85.86,3
"2424",208.95,1
"2425",65.85,3
"2426",153.64,3
"2427",213.05,1
"2428",35.6,3
"2429",54.54,3
"2430",158.59,3
"2431",81.73,3
"2432",313.82,1
"2433",254.41,1
"2434",0,3
"2435",92.69,3
"2436",154.46,3
"2437",229.54,1
"2438",59.05,3
"2439",65.36,3
"2440",123.6,3
"2441",59.95,3
"2442",113.73,3
"2443",471.36,1
"2444",280.87,1
"2445",107.82,3
"2446",138.75,3
"2447",33.87,3
"2448",226.36,1
"2449",65.42,3
"2450",298.04,1
"2451",99.95,3
"2452",127.18,3
"2453",462.72,1
"2454",290.91,1
"2455",272.68,1
"2456",209.08,1
"2457",118.18,3
"2458",127.26,3
"2459",127.26,3
"2460",63.59,3
"2461",122.32,3
"2462",81.05,3
"2463",299.95,1
"2464",89.1,3
"2465",154.5,3
"2466",35.6,3
"2467",139.96,3
"2468",199.9,1
"2469",53.14,3
"2470",54.55,3
"2471",44.51,3
"2472",163.54,3
"2473",171.78,3
"2474",16.5,3
"2475",421.7,1
"2476",17.45,3
"2477",189.08,1
"2478",72.68,3
"2479",36.96,3
"2480",23.82,3
"2481",45.45,3
"2482",72.68,3
"2483",171.32,3
"2484",81.77,3
"2485",181.77,1
"2486",58.15,3
"2487",80.41,3
"2488",54.48,3
"2489",199.91,1
"2490",145.41,3
"2491",358.13,1
"2492",253.64,1
"2493",45.45,3
"2494",42.92,3
"2495",18.38,3
"2496",77.27,3
"2497",185.46,1
"2498",59.06,3
"2499",177.19,1
"2500",185.41,1
"2501",113.59,3
"2502",181.72,1
"2503",86.32,3
"2504",35.69,3
"2505",72.69,3
"2506",95.31,3
"2507",158.65,3
"2508",81.77,3
"2509",136.27,3
"2510",442.74,1
"2511",44.69,3
"2512",90.91,3
"2513",152.7,3
"2514",181.72,1
"2515",200.12,1
"2516",140.84,3
"2517",287.81,1
"2518",49.09,3
"2519",295.3,1
"2520",58.17,3
"2521",109.05,3
"2522",80.87,3
"2523",261,1
"2524",30.51,3
"2525",14.91,3
"2526",140.84,3
"2527",65.45,3
"2528",54.41,3
"2529",41.73,3
"2530",81.77,3
"2531",54.5,3
"2532",81.82,3
"2533",99.91,3
"2534",21.81,3
"2535",90.86,3
"2536",208.95,1
"2537",272.62,1
"2538",54.5,3
"2539",145.39,3
"2540",525.31,2
"2541",307.77,1
"2542",590.41,2
"2543",118.14,3
"2544",186.17,1
"2545",155.84,3
"2546",81.77,3
"2547",145.41,3
"2548",61.49,3
"2549",125.41,3
"2550",90.91,3
"2551",54.5,3
"2552",79.96,3
"2553",95.39,3
"2554",99.91,3
"2555",127.22,3
"2556",13.2,3
"2557",81.82,3
"2558",403.01,1
"2559",199.06,1
"2560",283.59,1
"2561",336.18,1
"2562",95.36,3
"2563",260.91,1
"2564",204.5,1
"2565",40.17,3
"2566",63.59,3
"2567",496.88,1
"2568",81.77,3
"2569",72.73,3
"2570",72.72,3
"2571",286.21,1
"2572",77.27,3
"2573",81.77,3
"2574",109,3
"2575",63.63,3
"2576",250,1
"2577",71.82,3
"2578",159.87,3
"2579",0,3
"2580",162.68,3
"2581",183.56,1
"2582",90.9,3
"2583",199.09,1
"2584",63.64,3
"2585",236.37,1
"2586",113.57,3
"2587",123.6,3
"2588",54.53,3
"2589",35.63,3
"2590",127.27,3
"2591",63.59,3
"2592",59.07,3
"2593",51.77,3
"2594",39.26,3
"2595",109.05,3
"2596",90.86,3
"2597",74.54,3
"2598",77.27,3
"2599",72.72,3
"2600",272.55,1
"2601",100.42,3
"2602",118.14,3
"2603",136.35,3
"2604",99.95,3
"2605",182.87,1
"2606",81.77,3
"2607",202.6,1
"2608",208.18,1
"2609",31.05,3
"2610",187.23,1
"2611",87.65,3
"2612",109.05,3
"2613",90.9,3
"2614",50.91,3
"2615",317.23,1
"2616",117.19,3
"2617",44.69,3
"2618",132.68,3
"2619",113.64,3
"2620",217.08,1
"2621",468.95,1
"2622",270.27,1
"2623",21.99,3
"2624",20.98,3
"2625",299.09,1
"2626",172.68,3
"2627",345.21,1
"2628",63.59,3
"2629",140.84,3
"2630",94.82,3
"2631",43.62,3
"2632",118.14,3
"2633",154.45,3
"2634",54.5,3
"2635",40.14,3
"2636",72.72,3
"2637",142.57,3
"2638",54.5,3
"2639",161.25,3
"2640",0,3
"2641",134.55,3
"2642",39.99,3
"2643",81.77,3
"2644",127.22,3
"2645",69,3
"2646",71.46,3
"2647",210.91,1
"2648",42.46,3
"2649",111.3,3
"2650",83.71,3
"2651",162.82,3
"2652",109.05,3
"2653",100,3
"2654",90,3
"2655",104.55,3
"2656",231.78,1
"2657",109,3
"2658",70.91,3
"2659",93.79,3
"2660",71.82,3
"2661",257.64,1
"2662",84.96,3
"2663",137.35,3
"2664",72.72,3
"2665",80.91,3
"2666",81.77,3
"2667",63.59,3
"2668",54.5,3
"2669",63.6,3
"2670",123.6,3
"2671",0,3
"2672",95.45,3
"2673",109.08,3
"2674",72.72,3
"2675",195.45,1
"2676",95.4,3
"2677",90.86,3
"2678",40.17,3
"2679",71.82,3
"2680",54.55,3
"2681",154.45,3
"2682",265.42,1
"2683",86.36,3
"2684",129.46,3
"2685",97.24,3
"2686",127.27,3
"2687",24.54,3
"2688",104.48,3
"2689",208.86,1
"2690",118.18,3
"2691",109.08,3
"2692",152.73,3
"2693",169.89,3
"2694",311.5,1
"2695",78.64,3
"2696",145.35,3
"2697",118.14,3
"2698",104.5,3
"2699",327.28,1
"2700",109.05,3
"2701",100,3
"2702",140.86,3
"2703",81.77,3
"2704",163.6,3
"2705",65.45,3
"2706",18.37,3
"2707",544.55,2
"2708",51.81,3
"2709",71.82,3
"2710",81.81,3
"2711",72.67,3
"2712",94.47,3
"2713",99.95,3
"2714",145.41,3
"2715",63.59,3
"2716",76.36,3
"2717",99.98,3
"2718",54.5,3
"2719",122.2,3
"2720",82.69,3
"2721",36.65,3
"2722",203.6,1
"2723",108.86,3
"2724",72.68,3
"2725",113.15,3
"2726",58.15,3
"2727",163.62,3
"2728",181.75,1
"2729",86.32,3
"2730",86.32,3
"2731",119.54,3
"2732",1523.38,2
"2733",0,3
"2734",68.16,3
"2735",81.77,3
"2736",26.53,3
"2737",59.07,3
"2738",49.95,3
"2739",109.08,3
"2740",30.19,3
"2741",163.5,3
"2742",179.04,1
"2743",101.73,3
"2744",127.14,3
"2745",181.8,1
"2746",48.55,3
"2747",118.18,3
"2748",80.91,3
"2749",103.07,3
"2750",167.22,3
"2751",43.83,3
"2752",35.63,3
"2753",181.77,1
"2754",63.63,3
"2755",140.45,3
"2756",62.73,3
"2757",118.14,3
"2758",86.36,3
"2759",266.33,1
"2760",81.78,3
"2761",57.26,3
"2762",81.75,3
"2763",209,1
"2764",471.66,1
"2765",169.54,3
"2766",136.27,3
"2767",193.5,1
"2768",53.62,3
"2769",81.82,3
"2770",99.55,3
"2771",135.45,3
"2772",108.18,3
"2773",288.05,1
"2774",53.32,3
"2775",181.82,1
"2776",53.64,3
"2777",65.41,3
"2778",72.68,3
"2779",83.57,3
"2780",136.36,3
"2781",468.86,1
"2782",317.27,1
"2783",109.09,3
"2784",181.68,1
"2785",516.21,1
"2786",199.95,1
"2787",57.45,3
"2788",218.15,1
"2789",147.24,3
"2790",71.82,3
"2791",296.18,1
"2792",87.23,3
"2793",145.41,3
"2794",127.23,3
"2795",64.55,3
"2796",54.5,3
"2797",78.13,3
"2798",52.68,3
"2799",72.73,3
"2800",95.41,3
"2801",271.67,1
"2802",180,1
"2803",180,1
"2804",145.45,3
"2805",76.32,3
"2806",90.91,3
"2807",0,3
"2808",85.4,3
"2809",172.67,3
"2810",423.82,1
"2811",136.36,3
"2812",78.55,3
"2813",202.83,1
"2814",59.07,3
"2815",125.4,3
"2816",0,3
"2817",271.72,1
"2818",42.46,3
"2819",271.82,1
"2820",95.45,3
"2821",145.36,3
"2822",53.64,3
"2823",118.18,3
"2824",83.64,3
"2825",53.64,3
"2826",145.32,3
"2827",0,3
"2828",72.72,3
"2829",145.45,3
"2830",90.86,3
"2831",154.23,3
"2832",54.5,3
"2833",72.69,3
